LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10,Server 11,Server 12,Server 13,Server 14,Server 15,Server 16,Server 17,Server 18,Server 19,Server 20,Server 21,Server 22,Server 23,Server 24,Server 25,Server 26,Server 27,Server 28,Server 29,Server 30,Server 31,Server 32,Server 33,Server 34,Server 35,Server 36,Server 37,Server 38,Server 39,Server 40,Server 41,Server 42,Server 43,Server 44,Server 45,Server 46,Server 47,Server 48,Server 49,Server 50,Server 51,Server 52,Server 53,Server 54,Server 55,Server 56,Server 57,Server 58,Server 59,Server 60,Server 61,Server 62,Server 63,Server 64,Server 65,Server 66,Server 67,Server 68,Server 69,Server 70,Server 71,Server 72,Server 73,Server 74,Server 75,Server 76,Server 77,Server 78,Server 79,Server 80,Server 81,Server 82,Server 83,Server 84,Server 85,Server 86,Server 87,Server 88,Server 89,Server 90,Server 91,Server 92,Server 93,Server 94,Server 95,Server 96,Server 97,Server 98,Server 99,Server 100
635,Value,8192,100,Lower0.5Upper2,60645486,47944,37,341844126,763264370,1367376504,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,0,0,0,0,0,0,35,59485,66449653,231897520,2346304,0,0,0,0,0,1,110,19472,9665626,511826,1389,2,0,0,0,0,0,295,505053,0,0,0,0,0,0,115128,249,14,1,0,0,0,0,0,0,5208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,Vector,8192,100,Lower0.5Upper2,97615872,15867,4,351655624.5,763264370,1406622498,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,0,0,0,0,0,0,35,59485,66449653,231897520,2346304,0,0,0,0,0,1,110,19472,9665626,511826,1389,2,0,0,0,0,0,295,505053,0,0,0,0,0,0,115128,249,14,1,0,0,0,0,0,0,5208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,Oracle Vector,8192,100,Lower0.5Upper2,42205184,6584,1,588135849,763264370,2352543396,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,0,0,0,0,0,0,35,59485,66449653,231897520,2346304,0,0,0,0,0,1,110,19472,9665626,511826,1389,2,0,0,0,0,0,295,505053,0,0,0,0,0,0,115128,249,14,1,0,0,0,0,0,0,5208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,Oracle,8192,100,Lower0.5Upper2,9830400,1200,6,267909211,763264370,1071636844,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,0,0,0,0,0,0,35,59485,66449653,231897520,2346304,0,0,0,0,0,1,110,19472,9665626,511826,1389,2,0,0,0,0,0,295,505053,0,0,0,0,0,0,115128,249,14,1,0,0,0,0,0,0,5208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,Dist L2,8192,100,Lower0.5Upper2,16400214,25843,10,318121026.5,763264370,1272484106,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,0,0,0,0,0,0,35,59485,66449653,231897520,2346304,0,0,0,0,0,1,110,19472,9665626,511826,1389,2,0,0,0,0,0,295,505053,0,0,0,0,0,0,115128,249,14,1,0,0,0,0,0,0,5208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,Value,8192,100,Lower0.5Upper2,60645522,47996,37,341844126,761769432,1367376504,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,0,0,0,0,0,0,32,55916,64619871,234858932,2227829,0,0,0,0,0,1,110,18920,9488724,498410,1334,2,0,0,0,0,0,311,564663,0,0,0,0,0,0,117847,245,11,1,0,0,0,0,0,0,5424,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,Vector,8192,100,Lower0.5Upper2,97681408,15878,4,351655624.5,761769432,1406622498,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,0,0,0,0,0,0,32,55916,64619871,234858932,2227829,0,0,0,0,0,1,110,18920,9488724,498410,1334,2,0,0,0,0,0,311,564663,0,0,0,0,0,0,117847,245,11,1,0,0,0,0,0,0,5424,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,Oracle Vector,8192,100,Lower0.5Upper2,42237952,6589,1,588135849,761769432,2352543396,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,0,0,0,0,0,0,32,55916,64619871,234858932,2227829,0,0,0,0,0,1,110,18920,9488724,498410,1334,2,0,0,0,0,0,311,564663,0,0,0,0,0,0,117847,245,11,1,0,0,0,0,0,0,5424,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,Oracle,8192,100,Lower0.5Upper2,9830400,1200,6,267909211,761769432,1071636844,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,0,0,0,0,0,0,32,55916,64619871,234858932,2227829,0,0,0,0,0,1,110,18920,9488724,498410,1334,2,0,0,0,0,0,311,564663,0,0,0,0,0,0,117847,245,11,1,0,0,0,0,0,0,5424,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,Dist L2,8192,100,Lower0.5Upper2,16400242,25880,10,318121026.5,761769432,1272484106,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,0,0,0,0,0,0,32,55916,64619871,234858932,2227829,0,0,0,0,0,1,110,18920,9488724,498410,1334,2,0,0,0,0,0,311,564663,0,0,0,0,0,0,117847,245,11,1,0,0,0,0,0,0,5424,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
