LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Epsilon,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6
61,Oracle,4950,6,Threshold 5,0,0,0,5,5.15485956527974,="+Infinity",,0.187466809173372,0.04150932064735,0.377625229130686,0.572132967719483,0.254093666161452,0.374759959776881
61,Naive,4950,6,Threshold 5,1811700,366,61,5,5.1548555063074,="+Infinity",,0.187985037262379,0.0416597493317568,0.377683465015835,0.572170488260511,0.253902743231237,0.374394883049519
61,Distance,4950,6,Threshold 5,1841586,864,31,5,5.15479426305535,="+Infinity",,0.188188956730855,0.0416079185698948,0.377803653172208,0.572555628529841,0.253947738834739,0.374445281924679
62,Value,4950,6,Threshold 5,1010048,639,17,5,5.14293599492716,="+Infinity",,0.187861281358906,0.0415975116694796,0.299094431160555,0.572679273336504,0.243098425946201,0.391825380080704
62,Vector,4950,6,Threshold 5,1326600,318,1,5,5.14297552011435,="+Infinity",,0.187844021316621,0.0425368468050067,0.299042190567818,0.572804861847771,0.243036765762099,0.391812637287345
62,Oracle,4950,6,Threshold 5,0,0,0,5,5.14297620911718,="+Infinity",,0.187320467313413,0.0414350911378136,0.299097864085454,0.572373201945155,0.243165730989091,0.391570602817538
62,Naive,4950,6,Threshold 5,1841400,372,62,5,5.14296345951337,="+Infinity",,0.187711739986511,0.0416182429064662,0.29908389958814,0.572434912749799,0.243117013832929,0.391821982419657
62,Distance,4950,6,Threshold 5,1900992,891,32,5,5.14290883130795,="+Infinity",,0.188157250601293,0.0416564789948808,0.299073344216694,0.572736769088166,0.243079094824623,0.391567297052475
63,Value,4950,6,Threshold 5,1069454,663,18,="-Infinity",4.96043807226162,5,,0.188013153974268,0.0912739035928212,0.296382002218238,0.592334951813228,0.243865273839475,0.135790984175173
63,Vector,4950,6,Threshold 5,1356300,330,2,="-Infinity",4.96051012800277,5,,0.187367681480282,0.09031773405016,0.296442456124566,0.592456242895267,0.243510487012657,0.135696189875787
63,Oracle,4950,6,Threshold 5,59400,12,1,="-Infinity",4.96050149027026,5,,0.187515802630884,0.0904005344703194,0.296453851270499,0.59092577208078,0.243817309625285,0.135697217297945
63,Naive,4950,6,Threshold 5,1871100,378,63,="-Infinity",4.96049951360402,5,,0.187548135287699,0.0903187031335762,0.296491309793538,0.592411343353504,0.243546112091551,0.135694829131609
63,Distance,4950,6,Threshold 5,1960398,915,33,="-Infinity",4.96051977154269,5,,0.187300131016926,0.090356186273425,0.296392464961386,0.592295265786859,0.243505988654135,0.136150572889946
