LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,OK,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8
58,Dist L0,110,8,Lower0.3Upper3,14434,650,8,357893.0127,2657546.77,3578930.127,,163.0159291,700.7238799,4735.234923,117509.2206,397475.6095,84641.60613,42034.48996,10402.96039,1304.127433,5605.791039,37881.87938,940073.765,3179804.876,677132.8491,336275.9197,83223.68311
59,Vector,110,8,Lower0.3Upper3,42240,469,7,452391.6707,2629645.677,4523916.707,,160.5316645,724.9031118,4659.42657,117544.5628,394348.6751,83349.42109,41162.82155,10312.58348,1284.253316,5799.224895,37275.41256,940356.5027,3154789.401,666795.3687,329302.5724,82500.66781
59,Oracle Vector,110,8,Lower0.3Upper3,38280,431,6,604062.1426,2629645.677,6040621.426,,160.5316645,724.9031118,4659.42657,117544.5628,394348.6751,83349.42109,41162.82155,10312.58348,1284.253316,5799.224895,37275.41256,940356.5027,3154789.401,666795.3687,329302.5724,82500.66781
59,Dist L0,110,8,Lower0.3Upper3,14434,650,8,357893.0127,2629645.677,3578930.127,,160.5316645,724.9031118,4659.42657,117544.5628,394348.6751,83349.42109,41162.82155,10312.58348,1284.253316,5799.224895,37275.41256,940356.5027,3154789.401,666795.3687,329302.5724,82500.66781
59,Oracle,110,8,Lower0.3Upper3,10560,96,6,604062.1426,2629645.677,6040621.426,,160.5316645,724.9031118,4659.42657,117544.5628,394348.6751,83349.42109,41162.82155,10312.58348,1284.253316,5799.224895,37275.41256,940356.5027,3154789.401,666795.3687,329302.5724,82500.66781
59,Naive,110,8,Lower0.3Upper3,51920,472,59,788893.7032,2629645.677,7888937.032,,160.5316645,724.9031118,4659.42657,117544.5628,394348.6751,83349.42109,41162.82155,10312.58348,1284.253316,5799.224895,37275.41256,940356.5027,3154789.401,666795.3687,329302.5724,82500.66781
59,Dist L2,110,8,Lower0.3Upper3,26738,854,15,452391.6707,2629645.677,4523916.707,,160.5316645,724.9031118,4659.42657,117544.5628,394348.6751,83349.42109,41162.82155,10312.58348,1284.253316,5799.224895,37275.41256,940356.5027,3154789.401,666795.3687,329302.5724,82500.66781
59,Value,110,8,Lower0.3Upper3,16164,637,9,552711.7018,2629645.677,5527117.018,,160.5316645,724.9031118,4659.42657,117544.5628,394348.6751,83349.42109,41162.82155,10312.58348,1284.253316,5799.224895,37275.41256,940356.5027,3154789.401,666795.3687,329302.5724,82500.66781
60,Oracle,110,8,Lower0.3Upper3,10560,96,6,604062.1426,2579904.459,6040621.426,,162.9260423,705.8415931,4720.773036,115594.0388,394348.6852,82178.5729,39197.54802,9967.842013,1303.408338,5646.732745,37766.18429,924752.3107,3154789.482,657428.5832,313580.3842,79742.7361
60,Naive,110,8,Lower0.3Upper3,52800,480,60,773971.3378,2579904.459,7739713.378,,162.9260423,705.8415931,4720.773036,115594.0388,394348.6852,82178.5729,39197.54802,9967.842013,1303.408338,5646.732745,37766.18429,924752.3107,3154789.482,657428.5832,313580.3842,79742.7361
60,Vector,110,8,Lower0.3Upper3,42240,469,7,452391.6707,2579904.459,4523916.707,,162.9260423,705.8415931,4720.773036,115594.0388,394348.6852,82178.5729,39197.54802,9967.842013,1303.408338,5646.732745,37766.18429,924752.3107,3154789.482,657428.5832,313580.3842,79742.7361
60,Oracle Vector,110,8,Lower0.3Upper3,38280,431,6,604062.1426,2579904.459,6040621.426,,162.9260423,705.8415931,4720.773036,115594.0388,394348.6852,82178.5729,39197.54802,9967.842013,1303.408338,5646.732745,37766.18429,924752.3107,3154789.482,657428.5832,313580.3842,79742.7361
60,Dist L2,110,8,Lower0.3Upper3,26738,854,15,452391.6707,2579904.459,4523916.707,,162.9260423,705.8415931,4720.773036,115594.0388,394348.6852,82178.5729,39197.54802,9967.842013,1303.408338,5646.732745,37766.18429,924752.3107,3154789.482,657428.5832,313580.3842,79742.7361
60,Value,110,8,Lower0.3Upper3,16164,637,9,552711.7018,2579904.459,5527117.018,,162.9260423,705.8415931,4720.773036,115594.0388,394348.6852,82178.5729,39197.54802,9967.842013,1303.408338,5646.732745,37766.18429,924752.3107,3154789.482,657428.5832,313580.3842,79742.7361
60,Dist L0,110,8,Lower0.3Upper3,14434,650,8,357893.0127,2579904.459,3578930.127,,162.9260423,705.8415931,4720.773036,115594.0388,394348.6852,82178.5729,39197.54802,9967.842013,1303.408338,5646.732745,37766.18429,924752.3107,3154789.482,657428.5832,313580.3842,79742.7361
61,Oracle Vector,110,8,Lower0.3Upper3,38280,431,6,604062.1426,2533181.922,6040621.426,,157.4181383,697.0673627,4638.535867,110863.6689,392961.8648,81151.33452,37509.36927,9449.950104,1259.345106,5576.538901,37108.28694,886909.3515,3143694.918,649210.6761,300074.9541,75599.60083
61,Oracle,110,8,Lower0.3Upper3,10560,96,6,604062.1426,2533181.922,6040621.426,,157.4181383,697.0673627,4638.535867,110863.6689,392961.8648,81151.33452,37509.36927,9449.950104,1259.345106,5576.538901,37108.28694,886909.3515,3143694.918,649210.6761,300074.9541,75599.60083
61,Value,110,8,Lower0.3Upper3,16164,637,9,552711.7018,2533181.922,5527117.018,,157.4181383,697.0673627,4638.535867,110863.6689,392961.8648,81151.33452,37509.36927,9449.950104,1259.345106,5576.538901,37108.28694,886909.3515,3143694.918,649210.6761,300074.9541,75599.60083
61,Vector,110,8,Lower0.3Upper3,42240,469,7,452391.6707,2533181.922,4523916.707,,157.4181383,697.0673627,4638.535867,110863.6689,392961.8648,81151.33452,37509.36927,9449.950104,1259.345106,5576.538901,37108.28694,886909.3515,3143694.918,649210.6761,300074.9541,75599.60083
61,Dist L2,110,8,Lower0.3Upper3,26738,854,15,452391.6707,2533181.922,4523916.707,,157.4181383,697.0673627,4638.535867,110863.6689,392961.8648,81151.33452,37509.36927,9449.950104,1259.345106,5576.538901,37108.28694,886909.3515,3143694.918,649210.6761,300074.9541,75599.60083
61,Naive,110,8,Lower0.3Upper3,53680,488,61,759954.5767,2533181.922,7599545.767,,157.4181383,697.0673627,4638.535867,110863.6689,392961.8648,81151.33452,37509.36927,9449.950104,1259.345106,5576.538901,37108.28694,886909.3515,3143694.918,649210.6761,300074.9541,75599.60083
61,Dist L0,110,8,Lower0.3Upper3,14434,650,8,357893.0127,2533181.922,3578930.127,,157.4181383,697.0673627,4638.535867,110863.6689,392961.8648,81151.33452,37509.36927,9449.950104,1259.345106,5576.538901,37108.28694,886909.3515,3143694.918,649210.6761,300074.9541,75599.60083
62,Oracle,110,8,Lower0.3Upper3,10560,96,6,604062.1426,2494126.835,6040621.426,,147.6479477,727.4355195,4409.105453,109707.9683,388294.6032,79306.10659,36752.46581,8810.432371,1181.183581,5819.484156,35272.84362,877663.7464,3106356.826,634448.8527,294019.7265,70483.45897
62,Naive,110,8,Lower0.3Upper3,54560,496,62,748238.0505,2494126.835,7482380.505,,147.6479477,727.4355195,4409.105453,109707.9683,388294.6032,79306.10659,36752.46581,8810.432371,1181.183581,5819.484156,35272.84362,877663.7464,3106356.826,634448.8527,294019.7265,70483.45897
62,Value,110,8,Lower0.3Upper3,16164,637,9,552711.7018,2494126.835,5527117.018,,147.6479477,727.4355195,4409.105453,109707.9683,388294.6032,79306.10659,36752.46581,8810.432371,1181.183581,5819.484156,35272.84362,877663.7464,3106356.826,634448.8527,294019.7265,70483.45897
62,Vector,110,8,Lower0.3Upper3,42240,469,7,452391.6707,2494126.835,4523916.707,,147.6479477,727.4355195,4409.105453,109707.9683,388294.6032,79306.10659,36752.46581,8810.432371,1181.183581,5819.484156,35272.84362,877663.7464,3106356.826,634448.8527,294019.7265,70483.45897
62,Oracle Vector,110,8,Lower0.3Upper3,38280,431,6,604062.1426,2494126.835,6040621.426,,147.6479477,727.4355195,4409.105453,109707.9683,388294.6032,79306.10659,36752.46581,8810.432371,1181.183581,5819.484156,35272.84362,877663.7464,3106356.826,634448.8527,294019.7265,70483.45897
62,Dist L0,110,8,Lower0.3Upper3,14434,650,8,357893.0127,2494126.835,3578930.127,,147.6479477,727.4355195,4409.105453,109707.9683,388294.6032,79306.10659,36752.46581,8810.432371,1181.183581,5819.484156,35272.84362,877663.7464,3106356.826,634448.8527,294019.7265,70483.45897
62,Dist L2,110,8,Lower0.3Upper3,26738,854,15,452391.6707,2494126.835,4523916.707,,147.6479477,727.4355195,4409.105453,109707.9683,388294.6032,79306.10659,36752.46581,8810.432371,1181.183581,5819.484156,35272.84362,877663.7464,3106356.826,634448.8527,294019.7265,70483.45897
63,Oracle,110,8,Lower0.3Upper3,10560,96,6,604062.1426,2446010.347,6040621.426,,147.7368966,681.8284476,4560.440575,105109.853,383663.3271,77096.0171,35692.69199,8568.755909,1181.895173,5454.627581,36483.5246,840878.8236,3069306.617,616768.1368,285541.5359,68550.04727
63,Naive,110,8,Lower0.3Upper3,55440,504,63,733803.104,2446010.347,7338031.04,,147.7368966,681.8284476,4560.440575,105109.853,383663.3271,77096.0171,35692.69199,8568.755909,1181.895173,5454.627581,36483.5246,840878.8236,3069306.617,616768.1368,285541.5359,68550.04727
63,Vector,110,8,Lower0.3Upper3,42240,469,7,452391.6707,2446010.347,4523916.707,,147.7368966,681.8284476,4560.440575,105109.853,383663.3271,77096.0171,35692.69199,8568.755909,1181.895173,5454.627581,36483.5246,840878.8236,3069306.617,616768.1368,285541.5359,68550.04727
63,Value,110,8,Lower0.3Upper3,16164,637,9,552711.7018,2446010.347,5527117.018,,147.7368966,681.8284476,4560.440575,105109.853,383663.3271,77096.0171,35692.69199,8568.755909,1181.895173,5454.627581,36483.5246,840878.8236,3069306.617,616768.1368,285541.5359,68550.04727
63,Oracle Vector,110,8,Lower0.3Upper3,38280,431,6,604062.1426,2446010.347,6040621.426,,147.7368966,681.8284476,4560.440575,105109.853,383663.3271,77096.0171,35692.69199,8568.755909,1181.895173,5454.627581,36483.5246,840878.8236,3069306.617,616768.1368,285541.5359,68550.04727
63,Dist L2,110,8,Lower0.3Upper3,26738,854,15,452391.6707,2446010.347,4523916.707,,147.7368966,681.8284476,4560.440575,105109.853,383663.3271,77096.0171,35692.69199,8568.755909,1181.895173,5454.627581,36483.5246,840878.8236,3069306.617,616768.1368,285541.5359,68550.04727
63,Dist L0,110,8,Lower0.3Upper3,14434,650,8,357893.0127,2446010.347,3578930.127,,147.7368966,681.8284476,4560.440575,105109.853,383663.3271,77096.0171,35692.69199,8568.755909,1181.895173,5454.627581,36483.5246,840878.8236,3069306.617,616768.1368,285541.5359,68550.04727
64,Naive,110,8,Lower0.3Upper3,56320,512,64,712659.087,2375530.29,7126590.87,,164.6029755,679.5455738,4473.767414,100563.6034,380883.5989,73874.05655,35132.191,8284.838368,1316.823804,5436.36459,35790.13931,804508.8269,3047068.791,590992.4524,281057.528,66278.70695
64,Oracle,110,8,Lower0.3Upper3,10560,96,6,604062.1426,2375530.29,6040621.426,,164.6029755,679.5455738,4473.767414,100563.6034,380883.5989,73874.05655,35132.191,8284.838368,1316.823804,5436.36459,35790.13931,804508.8269,3047068.791,590992.4524,281057.528,66278.70695
64,Value,110,8,Lower0.3Upper3,16164,637,9,552711.7018,2375530.29,5527117.018,,164.6029755,679.5455738,4473.767414,100563.6034,380883.5989,73874.05655,35132.191,8284.838368,1316.823804,5436.36459,35790.13931,804508.8269,3047068.791,590992.4524,281057.528,66278.70695
64,Vector,110,8,Lower0.3Upper3,42240,469,7,452391.6707,2375530.29,4523916.707,,164.6029755,679.5455738,4473.767414,100563.6034,380883.5989,73874.05655,35132.191,8284.838368,1316.823804,5436.36459,35790.13931,804508.8269,3047068.791,590992.4524,281057.528,66278.70695
64,Oracle Vector,110,8,Lower0.3Upper3,38280,431,6,604062.1426,2375530.29,6040621.426,,164.6029755,679.5455738,4473.767414,100563.6034,380883.5989,73874.05655,35132.191,8284.838368,1316.823804,5436.36459,35790.13931,804508.8269,3047068.791,590992.4524,281057.528,66278.70695
64,Dist L2,110,8,Lower0.3Upper3,26738,854,15,452391.6707,2375530.29,4523916.707,,164.6029755,679.5455738,4473.767414,100563.6034,380883.5989,73874.05655,35132.191,8284.838368,1316.823804,5436.36459,35790.13931,804508.8269,3047068.791,590992.4524,281057.528,66278.70695
64,Dist L0,110,8,Lower0.3Upper3,14434,650,8,357893.0127,2375530.29,3578930.127,,164.6029755,679.5455738,4473.767414,100563.6034,380883.5989,73874.05655,35132.191,8284.838368,1316.823804,5436.36459,35790.13931,804508.8269,3047068.791,590992.4524,281057.528,66278.70695
65,Oracle,110,8,Lower0.3Upper3,10560,96,6,604062.1426,2282370.952,6040621.426,,167.3087606,664.0514129,4194.920953,92480.81091,365955.4162,72191.74923,34069.05804,8022.838478,1338.470085,5312.411303,33559.36762,739846.4873,2927643.33,577533.9939,272552.4643,64182.70783
65,Oracle Vector,110,8,Lower0.3Upper3,38280,431,6,604062.1426,2282370.952,6040621.426,,167.3087606,664.0514129,4194.920953,92480.81091,365955.4162,72191.74923,34069.05804,8022.838478,1338.470085,5312.411303,33559.36762,739846.4873,2927643.33,577533.9939,272552.4643,64182.70783
65,Vector,110,8,Lower0.3Upper3,42240,469,7,452391.6707,2282370.952,4523916.707,,167.3087606,664.0514129,4194.920953,92480.81091,365955.4162,72191.74923,34069.05804,8022.838478,1338.470085,5312.411303,33559.36762,739846.4873,2927643.33,577533.9939,272552.4643,64182.70783
65,Value,110,8,Lower0.3Upper3,16164,637,9,552711.7018,2282370.952,5527117.018,,167.3087606,664.0514129,4194.920953,92480.81091,365955.4162,72191.74923,34069.05804,8022.838478,1338.470085,5312.411303,33559.36762,739846.4873,2927643.33,577533.9939,272552.4643,64182.70783
65,Dist L2,110,8,Lower0.3Upper3,26738,854,15,452391.6707,2282370.952,4523916.707,,167.3087606,664.0514129,4194.920953,92480.81091,365955.4162,72191.74923,34069.05804,8022.838478,1338.470085,5312.411303,33559.36762,739846.4873,2927643.33,577533.9939,272552.4643,64182.70783
65,Naive,110,8,Lower0.3Upper3,57200,520,65,684711.2855,2282370.952,6847112.855,,167.3087606,664.0514129,4194.920953,92480.81091,365955.4162,72191.74923,34069.05804,8022.838478,1338.470085,5312.411303,33559.36762,739846.4873,2927643.33,577533.9939,272552.4643,64182.70783
65,Dist L0,110,8,Lower0.3Upper3,14434,650,8,357893.0127,2282370.952,3578930.127,,167.3087606,664.0514129,4194.920953,92480.81091,365955.4162,72191.74923,34069.05804,8022.838478,1338.470085,5312.411303,33559.36762,739846.4873,2927643.33,577533.9939,272552.4643,64182.70783
66,Oracle Vector,110,8,Lower0.3Upper3,38280,431,6,604062.1426,2219702.949,6040621.426,,155.3427532,658.7978997,4155.696465,90716.45655,368722.4006,68820.33862,32942.98251,7209.504034,1242.742026,5270.383198,33245.57172,725731.6524,2949779.205,550562.709,263543.8601,57676.03227
66,Oracle,110,8,Lower0.3Upper3,10560,96,6,604062.1426,2219702.949,6040621.426,,155.3427532,658.7978997,4155.696465,90716.45655,368722.4006,68820.33862,32942.98251,7209.504034,1242.742026,5270.383198,33245.57172,725731.6524,2949779.205,550562.709,263543.8601,57676.03227
66,Value,110,8,Lower0.3Upper3,16164,637,9,552711.7018,2219702.949,5527117.018,,155.3427532,658.7978997,4155.696465,90716.45655,368722.4006,68820.33862,32942.98251,7209.504034,1242.742026,5270.383198,33245.57172,725731.6524,2949779.205,550562.709,263543.8601,57676.03227
66,Naive,110,8,Lower0.3Upper3,58080,528,66,665910.8846,2219702.949,6659108.846,,155.3427532,658.7978997,4155.696465,90716.45655,368722.4006,68820.33862,32942.98251,7209.504034,1242.742026,5270.383198,33245.57172,725731.6524,2949779.205,550562.709,263543.8601,57676.03227
66,Dist L0,110,8,Lower0.3Upper3,14434,650,8,357893.0127,2219702.949,3578930.127,,155.3427532,658.7978997,4155.696465,90716.45655,368722.4006,68820.33862,32942.98251,7209.504034,1242.742026,5270.383198,33245.57172,725731.6524,2949779.205,550562.709,263543.8601,57676.03227
66,Dist L2,110,8,Lower0.3Upper3,26738,854,15,452391.6707,2219702.949,4523916.707,,155.3427532,658.7978997,4155.696465,90716.45655,368722.4006,68820.33862,32942.98251,7209.504034,1242.742026,5270.383198,33245.57172,725731.6524,2949779.205,550562.709,263543.8601,57676.03227
66,Vector,110,8,Lower0.3Upper3,42240,469,7,452391.6707,2219702.949,4523916.707,,155.3427532,658.7978997,4155.696465,90716.45655,368722.4006,68820.33862,32942.98251,7209.504034,1242.742026,5270.383198,33245.57172,725731.6524,2949779.205,550562.709,263543.8601,57676.03227
67,Value,110,8,Lower0.3Upper3,16164,637,9,552711.7018,2144352.766,5527117.018,,137.8916066,590.8783106,3922.286179,88852.42094,368592.2197,66799.70661,30976.18168,7014.099691,1103.132853,4727.026485,31378.28943,710819.3675,2948737.757,534397.6529,247809.4535,56112.79753
67,Oracle Vector,110,8,Lower0.3Upper3,38280,431,6,604062.1426,2144352.766,6040621.426,,137.8916066,590.8783106,3922.286179,88852.42094,368592.2197,66799.70661,30976.18168,7014.099691,1103.132853,4727.026485,31378.28943,710819.3675,2948737.757,534397.6529,247809.4535,56112.79753
67,Vector,110,8,Lower0.3Upper3,42240,469,7,452391.6707,2144352.766,4523916.707,,137.8916066,590.8783106,3922.286179,88852.42094,368592.2197,66799.70661,30976.18168,7014.099691,1103.132853,4727.026485,31378.28943,710819.3675,2948737.757,534397.6529,247809.4535,56112.79753
67,Oracle,110,8,Lower0.3Upper3,10560,96,6,604062.1426,2144352.766,6040621.426,,137.8916066,590.8783106,3922.286179,88852.42094,368592.2197,66799.70661,30976.18168,7014.099691,1103.132853,4727.026485,31378.28943,710819.3675,2948737.757,534397.6529,247809.4535,56112.79753
67,Dist L0,110,8,Lower0.3Upper3,14434,650,8,357893.0127,2144352.766,3578930.127,,137.8916066,590.8783106,3922.286179,88852.42094,368592.2197,66799.70661,30976.18168,7014.099691,1103.132853,4727.026485,31378.28943,710819.3675,2948737.757,534397.6529,247809.4535,56112.79753
67,Naive,110,8,Lower0.3Upper3,58960,536,67,643305.8298,2144352.766,6433058.298,,137.8916066,590.8783106,3922.286179,88852.42094,368592.2197,66799.70661,30976.18168,7014.099691,1103.132853,4727.026485,31378.28943,710819.3675,2948737.757,534397.6529,247809.4535,56112.79753
67,Dist L2,110,8,Lower0.3Upper3,26738,854,15,452391.6707,2144352.766,4523916.707,,137.8916066,590.8783106,3922.286179,88852.42094,368592.2197,66799.70661,30976.18168,7014.099691,1103.132853,4727.026485,31378.28943,710819.3675,2948737.757,534397.6529,247809.4535,56112.79753
68,Naive,110,8,Lower0.3Upper3,59840,544,68,620416.367,2068054.557,6204163.67,,135.3342554,588.5817207,3591.064411,84781.1054,358395.9642,61131.45965,29147.10495,6731.221246,1082.674043,4708.653765,28728.51529,678248.8432,2867167.714,489051.6772,233176.8396,53849.76997
68,Oracle,110,8,Lower0.3Upper3,10560,96,6,604062.1426,2068054.557,6040621.426,,135.3342554,588.5817207,3591.064411,84781.1054,358395.9642,61131.45965,29147.10495,6731.221246,1082.674043,4708.653765,28728.51529,678248.8432,2867167.714,489051.6772,233176.8396,53849.76997
68,Value,110,8,Lower0.3Upper3,16164,637,9,552711.7018,2068054.557,5527117.018,,135.3342554,588.5817207,3591.064411,84781.1054,358395.9642,61131.45965,29147.10495,6731.221246,1082.674043,4708.653765,28728.51529,678248.8432,2867167.714,489051.6772,233176.8396,53849.76997
68,Oracle Vector,110,8,Lower0.3Upper3,38280,431,6,604062.1426,2068054.557,6040621.426,,135.3342554,588.5817207,3591.064411,84781.1054,358395.9642,61131.45965,29147.10495,6731.221246,1082.674043,4708.653765,28728.51529,678248.8432,2867167.714,489051.6772,233176.8396,53849.76997
68,Vector,110,8,Lower0.3Upper3,42240,469,7,452391.6707,2068054.557,4523916.707,,135.3342554,588.5817207,3591.064411,84781.1054,358395.9642,61131.45965,29147.10495,6731.221246,1082.674043,4708.653765,28728.51529,678248.8432,2867167.714,489051.6772,233176.8396,53849.76997
68,Dist L2,110,8,Lower0.3Upper3,26738,854,15,452391.6707,2068054.557,4523916.707,,135.3342554,588.5817207,3591.064411,84781.1054,358395.9642,61131.45965,29147.10495,6731.221246,1082.674043,4708.653765,28728.51529,678248.8432,2867167.714,489051.6772,233176.8396,53849.76997
68,Dist L0,110,8,Lower0.3Upper3,14434,650,8,357893.0127,2068054.557,3578930.127,,135.3342554,588.5817207,3591.064411,84781.1054,358395.9642,61131.45965,29147.10495,6731.221246,1082.674043,4708.653765,28728.51529,678248.8432,2867167.714,489051.6772,233176.8396,53849.76997
69,Naive,110,8,Lower0.3Upper3,60720,552,69,606695.9951,2022319.984,6066959.951,,126.651104,616.0696087,3338.005749,79217.23525,363319.443,59721.00907,26542.10381,6167.983516,1013.208832,4928.55687,26704.046,633737.882,2906555.544,477768.0726,212336.8305,49343.86813
69,Oracle,110,8,Lower0.3Upper3,10560,96,6,604062.1426,2022319.984,6040621.426,,126.651104,616.0696087,3338.005749,79217.23525,363319.443,59721.00907,26542.10381,6167.983516,1013.208832,4928.55687,26704.046,633737.882,2906555.544,477768.0726,212336.8305,49343.86813
69,Value,110,8,Lower0.3Upper3,16164,637,9,552711.7018,2022319.984,5527117.018,,126.651104,616.0696087,3338.005749,79217.23525,363319.443,59721.00907,26542.10381,6167.983516,1013.208832,4928.55687,26704.046,633737.882,2906555.544,477768.0726,212336.8305,49343.86813
69,Vector,110,8,Lower0.3Upper3,42240,469,7,452391.6707,2022319.984,4523916.707,,126.651104,616.0696087,3338.005749,79217.23525,363319.443,59721.00907,26542.10381,6167.983516,1013.208832,4928.55687,26704.046,633737.882,2906555.544,477768.0726,212336.8305,49343.86813
69,Oracle Vector,110,8,Lower0.3Upper3,38280,431,6,604062.1426,2022319.984,6040621.426,,126.651104,616.0696087,3338.005749,79217.23525,363319.443,59721.00907,26542.10381,6167.983516,1013.208832,4928.55687,26704.046,633737.882,2906555.544,477768.0726,212336.8305,49343.86813
69,Dist L0,110,8,Lower0.3Upper3,14434,650,8,357893.0127,2022319.984,3578930.127,,126.651104,616.0696087,3338.005749,79217.23525,363319.443,59721.00907,26542.10381,6167.983516,1013.208832,4928.55687,26704.046,633737.882,2906555.544,477768.0726,212336.8305,49343.86813
69,Dist L2,110,8,Lower0.3Upper3,26738,854,15,452391.6707,2022319.984,4523916.707,,126.651104,616.0696087,3338.005749,79217.23525,363319.443,59721.00907,26542.10381,6167.983516,1013.208832,4928.55687,26704.046,633737.882,2906555.544,477768.0726,212336.8305,49343.86813
70,Oracle,110,8,Lower0.3Upper3,10560,96,6,604062.1426,1995451.689,6040621.426,,113.9386601,587.3114733,2896.732645,76959.20646,357090.9352,58870.69205,24792.72429,5823.566435,911.5092805,4698.491786,23173.86116,615673.6517,2856727.482,470965.5364,198341.7943,46588.53148
70,Vector,110,8,Lower0.3Upper3,42240,469,7,452391.6707,1995451.689,4523916.707,,113.9386601,587.3114733,2896.732645,76959.20646,357090.9352,58870.69205,24792.72429,5823.566435,911.5092805,4698.491786,23173.86116,615673.6517,2856727.482,470965.5364,198341.7943,46588.53148
70,Value,110,8,Lower0.3Upper3,16164,637,9,552711.7018,1995451.689,5527117.018,,113.9386601,587.3114733,2896.732645,76959.20646,357090.9352,58870.69205,24792.72429,5823.566435,911.5092805,4698.491786,23173.86116,615673.6517,2856727.482,470965.5364,198341.7943,46588.53148
70,Oracle Vector,110,8,Lower0.3Upper3,38280,431,6,604062.1426,1995451.689,6040621.426,,113.9386601,587.3114733,2896.732645,76959.20646,357090.9352,58870.69205,24792.72429,5823.566435,911.5092805,4698.491786,23173.86116,615673.6517,2856727.482,470965.5364,198341.7943,46588.53148
70,Naive,110,8,Lower0.3Upper3,61600,560,70,598635.5067,1995451.689,5986355.067,,113.9386601,587.3114733,2896.732645,76959.20646,357090.9352,58870.69205,24792.72429,5823.566435,911.5092805,4698.491786,23173.86116,615673.6517,2856727.482,470965.5364,198341.7943,46588.53148
70,Dist L0,110,8,Lower0.3Upper3,14434,650,8,357893.0127,1995451.689,3578930.127,,113.9386601,587.3114733,2896.732645,76959.20646,357090.9352,58870.69205,24792.72429,5823.566435,911.5092805,4698.491786,23173.86116,615673.6517,2856727.482,470965.5364,198341.7943,46588.53148
70,Dist L2,110,8,Lower0.3Upper3,26738,854,15,452391.6707,1995451.689,4523916.707,,113.9386601,587.3114733,2896.732645,76959.20646,357090.9352,58870.69205,24792.72429,5823.566435,911.5092805,4698.491786,23173.86116,615673.6517,2856727.482,470965.5364,198341.7943,46588.53148
71,Naive,110,8,Lower0.3Upper3,62480,568,71,589522.3586,1965074.529,5895223.586,,118.1494008,583.1499729,2890.891784,77756.87313,357393.7862,56770.60478,23034.035,5275.949204,945.1952061,4665.199783,23127.13427,622054.985,2859150.29,454164.8383,184272.28,42207.59364
71,Oracle,110,8,Lower0.3Upper3,10560,96,6,604062.1426,1965074.529,6040621.426,,118.1494008,583.1499729,2890.891784,77756.87313,357393.7862,56770.60478,23034.035,5275.949204,945.1952061,4665.199783,23127.13427,622054.985,2859150.29,454164.8383,184272.28,42207.59364
71,Vector,110,8,Lower0.3Upper3,42240,469,7,452391.6707,1965074.529,4523916.707,,118.1494008,583.1499729,2890.891784,77756.87313,357393.7862,56770.60478,23034.035,5275.949204,945.1952061,4665.199783,23127.13427,622054.985,2859150.29,454164.8383,184272.28,42207.59364
71,Value,110,8,Lower0.3Upper3,16164,637,9,552711.7018,1965074.529,5527117.018,,118.1494008,583.1499729,2890.891784,77756.87313,357393.7862,56770.60478,23034.035,5275.949204,945.1952061,4665.199783,23127.13427,622054.985,2859150.29,454164.8383,184272.28,42207.59364
71,Oracle Vector,110,8,Lower0.3Upper3,38280,431,6,604062.1426,1965074.529,6040621.426,,118.1494008,583.1499729,2890.891784,77756.87313,357393.7862,56770.60478,23034.035,5275.949204,945.1952061,4665.199783,23127.13427,622054.985,2859150.29,454164.8383,184272.28,42207.59364
71,Dist L0,110,8,Lower0.3Upper3,14434,650,8,357893.0127,1965074.529,3578930.127,,118.1494008,583.1499729,2890.891784,77756.87313,357393.7862,56770.60478,23034.035,5275.949204,945.1952061,4665.199783,23127.13427,622054.985,2859150.29,454164.8383,184272.28,42207.59364
71,Dist L2,110,8,Lower0.3Upper3,26738,854,15,452391.6707,1965074.529,4523916.707,,118.1494008,583.1499729,2890.891784,77756.87313,357393.7862,56770.60478,23034.035,5275.949204,945.1952061,4665.199783,23127.13427,622054.985,2859150.29,454164.8383,184272.28,42207.59364
72,Oracle,110,8,Lower0.3Upper3,10560,96,6,604062.1426,1919362.416,6040621.426,,94.20253332,552.2791319,2722.26782,77265.54581,352400.8623,54976.64475,22236.31315,5011.34702,753.6202666,4418.233055,21778.14256,618124.3665,2819206.899,439813.158,177890.5052,40090.77616
72,Value,110,8,Lower0.3Upper3,16164,637,9,552711.7018,1919362.416,5527117.018,,94.20253332,552.2791319,2722.26782,77265.54581,352400.8623,54976.64475,22236.31315,5011.34702,753.6202666,4418.233055,21778.14256,618124.3665,2819206.899,439813.158,177890.5052,40090.77616
72,Vector,110,8,Lower0.3Upper3,42240,469,7,452391.6707,1919362.416,4523916.707,,94.20253332,552.2791319,2722.26782,77265.54581,352400.8623,54976.64475,22236.31315,5011.34702,753.6202666,4418.233055,21778.14256,618124.3665,2819206.899,439813.158,177890.5052,40090.77616
72,Oracle Vector,110,8,Lower0.3Upper3,38280,431,6,604062.1426,1919362.416,6040621.426,,94.20253332,552.2791319,2722.26782,77265.54581,352400.8623,54976.64475,22236.31315,5011.34702,753.6202666,4418.233055,21778.14256,618124.3665,2819206.899,439813.158,177890.5052,40090.77616
