LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Epsilon,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8
29,Value,10000,8,Multiplicative 0.08,320182,274,2,35393265.72,39607773,41548616.28,,0,0,0,0,0,0,0,0
29,Vector,10000,8,Multiplicative 0.08,1860000,237,1,35422249.4,39607773,41582640.6,,0,0,0,0,0,0,0,0
29,SKV,10000,8,Multiplicative 0.08,317550,1746,1,35422249.4,39607773,41582640.6,,0,0,0,0,0,0,0,0
29,SKD,10000,8,Multiplicative 0.08,317280,1718,1,35422249.4,39607773,41582640.6,,0,0,0,0,0,0,0,0
29,Dist L2,10000,8,Multiplicative 0.08,320186,280,2,35393265.72,39607773,41548616.28,,0,0,0,0,0,0,0,0
30,Naive,10000,8,Multiplicative 0.08,2400000,240,30,36585941.76,39767328,42948714.24,,0,0,0,0,0,0,0,0
30,Oracle,10000,8,Multiplicative 0.08,0,0,0,37818134.56,39767328,44395201.44,,0,0,0,0,0,0,0,0
30,SKV,10000,8,Multiplicative 0.08,317570,1771,1,35422249.4,39767328,41582640.6,,0,0,0,0,0,0,0,0
30,Vector,10000,8,Multiplicative 0.08,1920000,244,1,35422249.4,39767328,41582640.6,,0,0,0,0,0,0,0,0
30,Value,10000,8,Multiplicative 0.08,480196,318,3,36585941.76,39767328,42948714.24,,0,0,0,0,0,0,0,0
30,Dist L2,10000,8,Multiplicative 0.08,480200,325,3,36585941.76,39767328,42948714.24,,0,0,0,0,0,0,0,0
30,SKD,10000,8,Multiplicative 0.08,317582,1783,1,35422249.4,39767328,41582640.6,,0,0,0,0,0,0,0,0
31,Naive,10000,8,Multiplicative 0.08,2480000,248,31,36350996.76,39511953,42672909.24,,0,0,0,0,0,0,0,0
31,Oracle,10000,8,Multiplicative 0.08,0,0,0,37818134.56,39511953,44395201.44,,0,0,0,0,0,0,0,0
31,Value,10000,8,Multiplicative 0.08,480196,318,3,36585941.76,39511953,42948714.24,,0,0,0,0,0,0,0,0
