LoopIndex,MonitoringScheme,VectorLength,NumOfNodes,Epsilon,Bandwidth,NumberOfMessages,NumberOfChannels,NumberOfFullSyncs,LowerBound,FunctionValue,UpperBound,,Node 1,Node 2,Node 3,Node 4,Node 5
1575,Distance L2 Scheme,100,5,Multiplicative 0.15,1334,334,128,1,390570746.6,463169589,528419245.4,,11119031,13855496,15508525,16329179,26324978
1576,Distance L2 Scheme,100,5,Multiplicative 0.15,1334,334,128,1,390570746.6,463397762,528419245.4,,11113474,13853540,15515776,16332680,26353687
1577,Distance L2 Scheme,100,5,Multiplicative 0.15,1334,334,128,1,390570746.6,463337428,528419245.4,,11100841,13851209,15546015,16316992,26352764
1578,Distance L2 Scheme,100,5,Multiplicative 0.15,1334,334,128,1,390570746.6,463792240,528419245.4,,11088822,13851123,15543791,16313825,26390789
1579,Distance L2 Scheme,100,5,Multiplicative 0.15,1334,334,128,1,390570746.6,463624425,528419245.4,,11068691,13824621,15526697,16297536,26410942
1580,Distance L2 Scheme,100,5,Multiplicative 0.15,1334,334,128,1,390570746.6,463753017,528419245.4,,11077004,13835776,15526075,16278973,26399867
1581,Distance L2 Scheme,100,5,Multiplicative 0.15,1334,334,128,1,390570746.6,463789736,528419245.4,,11088143,13837048,15528454,16275778,26369650
1582,Distance L2 Scheme,100,5,Multiplicative 0.15,1334,334,128,1,390570746.6,463881218,528419245.4,,11101966,13831278,15492264,16261667,26381850
1583,Distance L2 Scheme,100,5,Multiplicative 0.15,1334,334,128,1,390570746.6,464069525,528419245.4,,11095506,13829325,15503668,16261492,26390927
1584,Distance L2 Scheme,100,5,Multiplicative 0.15,1334,334,128,1,390570746.6,464370203,528419245.4,,11143698,13830783,15501182,16207146,26424179
1585,Distance L2 Scheme,100,5,Multiplicative 0.15,1334,334,128,1,390570746.6,464520993,528419245.4,,11151478,13817659,15490721,16193833,26448865
1586,Distance L2 Scheme,100,5,Multiplicative 0.15,1334,334,128,1,390570746.6,464547656,528419245.4,,11166617,13798135,15490053,16193343,26470911
1587,Distance L2 Scheme,100,5,Multiplicative 0.15,1334,334,128,1,390570746.6,464890124,528419245.4,,11150415,13767887,15479662,16216757,26557963
1588,Distance L2 Scheme,100,5,Multiplicative 0.15,1334,334,128,1,390570746.6,464956633,528419245.4,,11133728,13756892,15482884,16194514,26641994
1589,Distance L2 Scheme,100,5,Multiplicative 0.15,1334,334,128,1,390570746.6,465091650,528419245.4,,11137939,13753620,15438954,16203342,26685893
1590,Distance L2 Scheme,100,5,Multiplicative 0.15,1334,334,128,1,390570746.6,465343215,528419245.4,,11145532,13737735,15429499,16204835,26726896
1591,Distance L2 Scheme,100,5,Multiplicative 0.15,1334,334,128,1,390570746.6,465455591,528419245.4,,11149329,13739586,15415035,16201045,26668578
1592,Distance L2 Scheme,100,5,Multiplicative 0.15,1334,334,128,1,390570746.6,465377495,528419245.4,,11144282,13727032,15401248,16203731,26640349
1593,Distance L2 Scheme,100,5,Multiplicative 0.15,1334,334,128,1,390570746.6,465332061,528419245.4,,11130827,13710827,15392574,16189304,26664876
1594,Distance L2 Scheme,100,5,Multiplicative 0.15,1334,334,128,1,390570746.6,464933139,528419245.4,,11103503,13707735,15410728,16155093,26632734
1595,Distance L2 Scheme,100,5,Multiplicative 0.15,1334,334,128,1,390570746.6,464733428,528419245.4,,11081936,13679175,15407061,16146350,26651599
1596,Distance L2 Scheme,100,5,Multiplicative 0.15,1334,334,128,1,390570746.6,464997914,528419245.4,,11142708,13687212,15389762,16185077,26623095
1597,Distance L2 Scheme,100,5,Multiplicative 0.15,1334,334,128,1,390570746.6,465214269,528419245.4,,11187470,13692717,15390633,16186212,26616545
1598,Distance L2 Scheme,100,5,Multiplicative 0.15,1334,334,128,1,390570746.6,465587441,528419245.4,,11161495,13692988,15403116,16219132,26638808
1599,Distance L2 Scheme,100,5,Multiplicative 0.15,1334,334,128,1,390570746.6,465622999,528419245.4,,11140919,13681256,15396002,16235702,26639981
1600,Distance L2 Scheme,100,5,Multiplicative 0.15,1334,334,128,1,390570746.6,465800939,528419245.4,,11189808,13677904,15373037,16202626,26610862
1601,Distance L2 Scheme,100,5,Multiplicative 0.15,1334,334,128,1,390570746.6,466410832,528419245.4,,11260883,13675749,15410616,16202922,26581651
1602,Distance L2 Scheme,100,5,Multiplicative 0.15,1334,334,128,1,390570746.6,466651821,528419245.4,,11346406,13663005,15378692,16233742,26513594
1603,Distance L2 Scheme,100,5,Multiplicative 0.15,1334,334,128,1,390570746.6,466919697,528419245.4,,11414784,13657950,15400129,16262412,26434463
1604,Distance L2 Scheme,100,5,Multiplicative 0.15,1334,334,128,1,390570746.6,466607849,528419245.4,,11483495,13664813,15363248,16260147,26371600
1605,Distance L2 Scheme,100,5,Multiplicative 0.15,1334,334,128,1,390570746.6,466897512,528419245.4,,11558455,13652676,15379335,16213495,26381547
1606,Distance L2 Scheme,100,5,Multiplicative 0.15,1334,334,128,1,390570746.6,466929234,528419245.4,,11571214,13657061,15351846,16224918,26350814
1607,Distance L2 Scheme,100,5,Multiplicative 0.15,1334,334,128,1,390570746.6,467341295,528419245.4,,11582788,13658644,15382745,16201670,26348276
1608,Distance L2 Scheme,100,5,Multiplicative 0.15,1334,334,128,1,390570746.6,467678834,528419245.4,,11637461,13667051,15377379,16198869,26362283
1609,Distance L2 Scheme,100,5,Multiplicative 0.15,1334,334,128,1,390570746.6,468127189,528419245.4,,11653192,13638315,15420070,16208838,26394405
1610,Distance L2 Scheme,100,5,Multiplicative 0.15,1334,334,128,1,390570746.6,468213321,528419245.4,,11618369,13641405,15393388,16223862,26420424
1611,Distance L2 Scheme,100,5,Multiplicative 0.15,1334,334,128,1,390570746.6,468345967,528419245.4,,11614774,13668059,15408337,16237294,26410509
1612,Distance L2 Scheme,100,5,Multiplicative 0.15,1334,334,128,1,390570746.6,468665311,528419245.4,,11646571,13669304,15422262,16233782,26353597
1613,Distance L2 Scheme,100,5,Multiplicative 0.15,1334,334,128,1,390570746.6,468720788,528419245.4,,11670839,13666711,15399639,16233154,26348714
1614,Distance L2 Scheme,100,5,Multiplicative 0.15,1334,334,128,1,390570746.6,468716103,528419245.4,,11682451,13659028,15399156,16252770,26320289
1615,Distance L2 Scheme,100,5,Multiplicative 0.15,1334,334,128,1,390570746.6,469174936,528419245.4,,11679391,13662310,15394554,16276796,26335804
1616,Distance L2 Scheme,100,5,Multiplicative 0.15,1334,334,128,1,390570746.6,469390839,528419245.4,,11691002,13674648,15364232,16286909,26314688
1617,Distance L2 Scheme,100,5,Multiplicative 0.15,1334,334,128,1,390570746.6,469937932,528419245.4,,11737199,13676849,15377575,16313081,26320369
1618,Distance L2 Scheme,100,5,Multiplicative 0.15,1334,334,128,1,390570746.6,470179007,528419245.4,,11757960,13685215,15425957,16326548,26285074
1619,Distance L2 Scheme,100,5,Multiplicative 0.15,1334,334,128,1,390570746.6,470043694,528419245.4,,11789776,13677870,15427553,16319827,26270728
1620,Distance L2 Scheme,100,5,Multiplicative 0.15,1334,334,128,1,390570746.6,470054047,528419245.4,,11806924,13685062,15427872,16302704,26244296
1621,Distance L2 Scheme,100,5,Multiplicative 0.15,1334,334,128,1,390570746.6,469795980,528419245.4,,11811020,13662178,15429177,16282595,26227642
1622,Distance L2 Scheme,100,5,Multiplicative 0.15,1334,334,128,1,390570746.6,469665310,528419245.4,,11820702,13646504,15437459,16247957,26207436
1623,Distance L2 Scheme,100,5,Multiplicative 0.15,1334,334,128,1,390570746.6,469490571,528419245.4,,11793591,13651660,15422981,16243925,26178851
1624,Distance L2 Scheme,100,5,Multiplicative 0.15,1334,334,128,1,390570746.6,469372512,528419245.4,,11803387,13628520,15403903,16264899,26128150
1625,Distance L2 Scheme,100,5,Multiplicative 0.15,1334,334,128,1,390570746.6,469685350,528419245.4,,11818202,13632105,15418899,16301799,26111295
1626,Distance L2 Scheme,100,5,Multiplicative 0.15,1334,334,128,1,390570746.6,469923447,528419245.4,,11814347,13638159,15412731,16307123,26116704
1627,Distance L2 Scheme,100,5,Multiplicative 0.15,1334,334,128,1,390570746.6,470211668,528419245.4,,11812427,13679457,15400490,16307038,26081761
1628,Distance L2 Scheme,100,5,Multiplicative 0.15,1334,334,128,1,390570746.6,470182933,528419245.4,,11811700,13691299,15371257,16291348,26118983
1629,Distance L2 Scheme,100,5,Multiplicative 0.15,1334,334,128,1,390570746.6,470747488,528419245.4,,11827588,13717118,15376008,16297393,26187619
1630,Distance L2 Scheme,100,5,Multiplicative 0.15,1334,334,128,1,390570746.6,470608539,528419245.4,,11826357,13728573,15350072,16289706,26187771
1631,Distance L2 Scheme,100,5,Multiplicative 0.15,1334,334,128,1,390570746.6,470744462,528419245.4,,11835374,13760953,15324625,16284618,26179225
1632,Distance L2 Scheme,100,5,Multiplicative 0.15,1334,334,128,1,390570746.6,471273933,528419245.4,,11840094,13771521,15350734,16291272,26213273
1633,Distance L2 Scheme,100,5,Multiplicative 0.15,1334,334,128,1,390570746.6,471396872,528419245.4,,11856196,13769031,15341608,16301248,26225974
1634,Distance L2 Scheme,100,5,Multiplicative 0.15,1334,334,128,1,390570746.6,471497117,528419245.4,,11927187,13769490,15364948,16255099,26244433
1635,Distance L2 Scheme,100,5,Multiplicative 0.15,1334,334,128,1,390570746.6,471594064,528419245.4,,11938476,13738423,15351235,16248000,26297008
1636,Distance L2 Scheme,100,5,Multiplicative 0.15,1334,334,128,1,390570746.6,471744999,528419245.4,,11981633,13730808,15358207,16272859,26242527
1637,Distance L2 Scheme,100,5,Multiplicative 0.15,1334,334,128,1,390570746.6,471910257,528419245.4,,11978519,13740601,15372076,16288427,26224016
1638,Distance L2 Scheme,100,5,Multiplicative 0.15,1334,334,128,1,390570746.6,472384511,528419245.4,,11982432,13722379,15370940,16296542,26239311
1639,Distance L2 Scheme,100,5,Multiplicative 0.15,1334,334,128,1,390570746.6,472252399,528419245.4,,11991881,13682004,15345984,16318259,26214118
1640,Distance L2 Scheme,100,5,Multiplicative 0.15,1334,334,128,1,390570746.6,472417847,528419245.4,,12009832,13667158,15368845,16312868,26192799
1641,Distance L2 Scheme,100,5,Multiplicative 0.15,1334,334,128,1,390570746.6,472618925,528419245.4,,12016824,13644312,15375125,16311670,26204966
1642,Distance L2 Scheme,100,5,Multiplicative 0.15,1339,339,130,1,390570746.6,472851475,528419245.4,,12020402,13648998,15379043,16316529,26163300
1643,Distance L2 Scheme,100,5,Multiplicative 0.15,1339,339,130,1,390570746.6,473425384,528419245.4,,12054805,13664946,15371573,16321188,26150713
1644,Distance L2 Scheme,100,5,Multiplicative 0.15,1339,339,130,1,390570746.6,473242469,528419245.4,,12041657,13665615,15359031,16308051,26220684
1645,Distance L2 Scheme,100,5,Multiplicative 0.15,1339,339,130,1,390570746.6,473539189,528419245.4,,12057797,13674922,15362372,16327908,26256182
1646,Distance L2 Scheme,100,5,Multiplicative 0.15,1339,339,130,1,390570746.6,473236335,528419245.4,,12049431,13680965,15337749,16294684,26237222
1647,Distance L2 Scheme,100,5,Multiplicative 0.15,1339,339,130,1,390570746.6,473108274,528419245.4,,12082032,13684755,15289057,16269201,26259053
1648,Distance L2 Scheme,100,5,Multiplicative 0.15,1339,339,130,1,390570746.6,472919348,528419245.4,,12099497,13703352,15316658,16251314,26167315
1649,Distance L2 Scheme,100,5,Multiplicative 0.15,1339,339,130,1,390570746.6,473297555,528419245.4,,12126281,13707814,15316246,16236651,26171081
1650,Distance L2 Scheme,100,5,Multiplicative 0.15,1339,339,130,1,390570746.6,473213708,528419245.4,,12119549,13701266,15301883,16200697,26168647
1651,Distance L2 Scheme,100,5,Multiplicative 0.15,1339,339,130,1,390570746.6,473479389,528419245.4,,12116246,13672733,15302133,16188103,26179742
1652,Distance L2 Scheme,100,5,Multiplicative 0.15,1339,339,130,1,390570746.6,473452370,528419245.4,,12133871,13673750,15291686,16186267,26206451
1653,Distance L2 Scheme,100,5,Multiplicative 0.15,1339,339,130,1,390570746.6,473389237,528419245.4,,12136971,13658029,15295160,16210353,26186987
1654,Distance L2 Scheme,100,5,Multiplicative 0.15,1339,339,130,1,390570746.6,473338865,528419245.4,,12110134,13647132,15258417,16198656,26222892
1655,Distance L2 Scheme,100,5,Multiplicative 0.15,1339,339,130,1,390570746.6,473344889,528419245.4,,12114036,13633228,15288620,16204246,26225521
1656,Distance L2 Scheme,100,5,Multiplicative 0.15,1339,339,130,1,390570746.6,473306897,528419245.4,,12114708,13632819,15300156,16217173,26221388
1657,Distance L2 Scheme,100,5,Multiplicative 0.15,1339,339,130,1,390570746.6,473453330,528419245.4,,12085668,13645015,15297258,16233363,26228920
1658,Distance L2 Scheme,100,5,Multiplicative 0.15,1339,339,130,1,390570746.6,473667130,528419245.4,,12117016,13652690,15317245,16251168,26216378
1659,Distance L2 Scheme,100,5,Multiplicative 0.15,1339,339,130,1,390570746.6,473749974,528419245.4,,12127800,13628938,15323508,16256432,26239784
1660,Distance L2 Scheme,100,5,Multiplicative 0.15,1339,339,130,1,390570746.6,473635801,528419245.4,,12124744,13627833,15310255,16255171,26219222
1661,Distance L2 Scheme,100,5,Multiplicative 0.15,1339,339,130,1,390570746.6,473462114,528419245.4,,12126219,13628637,15271557,16246760,26235195
1662,Distance L2 Scheme,100,5,Multiplicative 0.15,1339,339,130,1,390570746.6,473544567,528419245.4,,12098877,13620788,15310183,16287539,26207094
1663,Distance L2 Scheme,100,5,Multiplicative 0.15,1339,339,130,1,390570746.6,473805991,528419245.4,,12104958,13647323,15311108,16338094,26195729
1664,Distance L2 Scheme,100,5,Multiplicative 0.15,1339,339,130,1,390570746.6,473900747,528419245.4,,12095821,13675175,15315439,16329056,26221115
1665,Distance L2 Scheme,100,5,Multiplicative 0.15,1339,339,130,1,390570746.6,473491554,528419245.4,,12080850,13644431,15344245,16302080,26181973
1666,Distance L2 Scheme,100,5,Multiplicative 0.15,1339,339,130,1,390570746.6,473558827,528419245.4,,12060224,13645798,15353638,16277758,26190969
1667,Distance L2 Scheme,100,5,Multiplicative 0.15,1339,339,130,1,390570746.6,473422197,528419245.4,,12036445,13643854,15361745,16261147,26160892
1668,Distance L2 Scheme,100,5,Multiplicative 0.15,1339,339,130,1,390570746.6,473133858,528419245.4,,12016176,13653042,15372615,16218521,26131115
1669,Distance L2 Scheme,100,5,Multiplicative 0.15,1339,339,130,1,390570746.6,473485764,528419245.4,,12001588,13635756,15393355,16221301,26170835
1670,Distance L2 Scheme,100,5,Multiplicative 0.15,1339,339,130,1,390570746.6,473266256,528419245.4,,12001489,13620274,15377123,16208207,26123757
1671,Distance L2 Scheme,100,5,Multiplicative 0.15,1339,339,130,1,390570746.6,473196959,528419245.4,,12015434,13587145,15408726,16230925,26116560
1672,Distance L2 Scheme,100,5,Multiplicative 0.15,1339,339,130,1,390570746.6,473261135,528419245.4,,12023584,13566598,15429236,16236678,26151348
1673,Distance L2 Scheme,100,5,Multiplicative 0.15,1339,339,130,1,390570746.6,472869484,528419245.4,,12033678,13538597,15400206,16218654,26129726
1674,Distance L2 Scheme,100,5,Multiplicative 0.15,1339,339,130,1,390570746.6,473268294,528419245.4,,12066592,13519152,15414677,16252139,26101443
1675,Distance L2 Scheme,100,5,Multiplicative 0.15,1339,339,130,1,390570746.6,473430692,528419245.4,,12093249,13486310,15425699,16251436,26096441
1676,Distance L2 Scheme,100,5,Multiplicative 0.15,1339,339,130,1,390570746.6,473448572,528419245.4,,12065828,13465191,15436364,16264681,26096672
1677,Distance L2 Scheme,100,5,Multiplicative 0.15,1339,339,130,1,390570746.6,473729245,528419245.4,,12079121,13461198,15447385,16295961,26090743
1678,Distance L2 Scheme,100,5,Multiplicative 0.15,1339,339,130,1,390570746.6,473763811,528419245.4,,12082017,13459419,15455819,16288384,26079055
1679,Distance L2 Scheme,100,5,Multiplicative 0.15,1339,339,130,1,390570746.6,473863110,528419245.4,,12068142,13450881,15463913,16313689,26098268
1680,Distance L2 Scheme,100,5,Multiplicative 0.15,1339,339,130,1,390570746.6,473763015,528419245.4,,12063057,13447798,15453416,16300980,26069206
1681,Distance L2 Scheme,100,5,Multiplicative 0.15,1339,339,130,1,390570746.6,474006940,528419245.4,,12073063,13454253,15455186,16314486,26090947
1682,Distance L2 Scheme,100,5,Multiplicative 0.15,1339,339,130,1,390570746.6,473794330,528419245.4,,12084375,13441571,15447848,16303192,26061304
1683,Distance L2 Scheme,100,5,Multiplicative 0.15,1339,339,130,1,390570746.6,473978966,528419245.4,,12076947,13454738,15477444,16315177,26043040
1684,Distance L2 Scheme,100,5,Multiplicative 0.15,1339,339,130,1,390570746.6,474135304,528419245.4,,12099406,13455310,15457157,16336727,26042515
1685,Distance L2 Scheme,100,5,Multiplicative 0.15,1339,339,130,1,390570746.6,473855188,528419245.4,,12117342,13427882,15445479,16346482,26020838
1686,Distance L2 Scheme,100,5,Multiplicative 0.15,1339,339,130,1,390570746.6,474109743,528419245.4,,12167052,13418414,15404656,16397688,26013357
1687,Distance L2 Scheme,100,5,Multiplicative 0.15,1339,339,130,1,390570746.6,474400796,528419245.4,,12226296,13423409,15410808,16401064,25983422
1688,Distance L2 Scheme,100,5,Multiplicative 0.15,1339,339,130,1,390570746.6,475052338,528419245.4,,12273911,13452557,15442080,16402912,25971843
1689,Distance L2 Scheme,100,5,Multiplicative 0.15,1339,339,130,1,390570746.6,474866926,528419245.4,,12325124,13436778,15410504,16401520,25880297
1690,Distance L2 Scheme,100,5,Multiplicative 0.15,1339,339,130,1,390570746.6,475083355,528419245.4,,12412169,13419920,15416931,16401832,25820020
1691,Distance L2 Scheme,100,5,Multiplicative 0.15,1339,339,130,1,390570746.6,475381160,528419245.4,,12540871,13420028,15431169,16376477,25728205
1692,Distance L2 Scheme,100,5,Multiplicative 0.15,1339,339,130,1,390570746.6,475728953,528419245.4,,12628516,13401748,15450159,16399409,25703510
1693,Distance L2 Scheme,100,5,Multiplicative 0.15,1339,339,130,1,390570746.6,475581565,528419245.4,,12645044,13386116,15422427,16402219,25667509
1694,Distance L2 Scheme,100,5,Multiplicative 0.15,1339,339,130,1,390570746.6,475371678,528419245.4,,12607104,13395712,15381185,16408562,25649780
1695,Distance L2 Scheme,100,5,Multiplicative 0.15,1339,339,130,1,390570746.6,475414597,528419245.4,,12635087,13379286,15401098,16416504,25648017
1696,Distance L2 Scheme,100,5,Multiplicative 0.15,1339,339,130,1,390570746.6,475841312,528419245.4,,12670438,13358508,15429881,16420508,25671285
1697,Distance L2 Scheme,100,5,Multiplicative 0.15,1339,339,130,1,390570746.6,475723394,528419245.4,,12666092,13352403,15399122,16446529,25639519
1698,Distance L2 Scheme,100,5,Multiplicative 0.15,1339,339,130,1,390570746.6,476102043,528419245.4,,12676104,13363430,15398549,16439103,25686131
1699,Distance L2 Scheme,100,5,Multiplicative 0.15,1339,339,130,1,390570746.6,476321523,528419245.4,,12687838,13365076,15406699,16453984,25696181
