LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10,Server 11,Server 12,Server 13,Server 14,Server 15,Server 16,Server 17,Server 18,Server 19,Server 20,Server 21,Server 22,Server 23,Server 24,Server 25,Server 26,Server 27,Server 28,Server 29,Server 30,Server 31,Server 32,Server 33,Server 34,Server 35,Server 36
13,Oracle Vector,20402,36,Lower0.5Upper2,1346532,82,0,134073417.5,247946806,536293670,,0,0,92,0,0,0,0,0,0,0,0,0,0,1,17208,136691286,4359981,0,0,0,61,381878,3702044,140,0,0,77524,95,38,0,0,0,0,1,0,0
13,Oracle,20402,36,Lower0.5Upper2,0,0,0,134073417.5,247946806,536293670,,0,0,92,0,0,0,0,0,0,0,0,0,0,1,17208,136691286,4359981,0,0,0,61,381878,3702044,140,0,0,77524,95,38,0,0,0,0,1,0,0
13,Naive,20402,36,Lower0.5Upper2,9548136,468,13,123973403,247946806,495893612,,0,0,92,0,0,0,0,0,0,0,0,0,0,1,17208,136691286,4359981,0,0,0,61,381878,3702044,140,0,0,77524,95,38,0,0,0,0,1,0,0
13,Dist L2,20402,36,Lower0.5Upper2,254,336,0,134073417.5,247946806,536293670,,0,0,92,0,0,0,0,0,0,0,0,0,0,1,17208,136691286,4359981,0,0,0,61,381878,3702044,140,0,0,77524,95,38,0,0,0,0,1,0,0
14,Value,20402,36,Lower0.5Upper2,1469474,866,1,113859492,250511132,455437968,,0,0,46,0,0,0,0,0,0,0,0,0,0,2,16688,137503985,4541213,0,0,0,59,388770,3786221,128,0,0,78298,87,37,0,0,0,0,1,0,0
14,FGM,20402,36,Lower0.5Upper2,1470726,1890,1,113859492,250511132,455437968,,0,0,46,0,0,0,0,0,0,0,0,0,0,2,16688,137503985,4541213,0,0,0,59,388770,3786221,128,0,0,78298,87,37,0,0,0,0,1,0,0
14,Vector,20402,36,Lower0.5Upper2,6447032,427,0,134073417.5,250511132,536293670,,0,0,46,0,0,0,0,0,0,0,0,0,0,2,16688,137503985,4541213,0,0,0,59,388770,3786221,128,0,0,78298,87,37,0,0,0,0,1,0,0
14,Oracle Vector,20402,36,Lower0.5Upper2,1428140,87,0,134073417.5,250511132,536293670,,0,0,46,0,0,0,0,0,0,0,0,0,0,2,16688,137503985,4541213,0,0,0,59,388770,3786221,128,0,0,78298,87,37,0,0,0,0,1,0,0
14,Oracle,20402,36,Lower0.5Upper2,0,0,0,134073417.5,250511132,536293670,,0,0,46,0,0,0,0,0,0,0,0,0,0,2,16688,137503985,4541213,0,0,0,59,388770,3786221,128,0,0,78298,87,37,0,0,0,0,1,0,0
14,Naive,20402,36,Lower0.5Upper2,10282608,504,14,125255566,250511132,501022264,,0,0,46,0,0,0,0,0,0,0,0,0,0,2,16688,137503985,4541213,0,0,0,59,388770,3786221,128,0,0,78298,87,37,0,0,0,0,1,0,0
14,Dist L2,20402,36,Lower0.5Upper2,266,351,0,134073417.5,250511132,536293670,,0,0,46,0,0,0,0,0,0,0,0,0,0,2,16688,137503985,4541213,0,0,0,59,388770,3786221,128,0,0,78298,87,37,0,0,0,0,1,0,0
15,Value,20402,36,Lower0.5Upper2,1469494,893,1,113859492,253268062,455437968,,0,0,51,0,0,0,0,0,0,0,0,0,0,6,15665,138631840,4659042,0,0,0,58,402211,3875559,143,0,0,78307,86,36,0,0,0,0,1,0,0
15,FGM,20402,36,Lower0.5Upper2,1470728,1892,1,113859492,253268062,455437968,,0,0,51,0,0,0,0,0,0,0,0,0,0,6,15665,138631840,4659042,0,0,0,58,402211,3875559,143,0,0,78307,86,36,0,0,0,0,1,0,0
15,Vector,20402,36,Lower0.5Upper2,6610248,437,0,134073417.5,253268062,536293670,,0,0,51,0,0,0,0,0,0,0,0,0,0,6,15665,138631840,4659042,0,0,0,58,402211,3875559,143,0,0,78307,86,36,0,0,0,0,1,0,0
