LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10,Server 11,Server 12,Server 13,Server 14,Server 15,Server 16,Server 17,Server 18,Server 19,Server 20,Server 21,Server 22,Server 23,Server 24,Server 25,Server 26,Server 27,Server 28,Server 29,Server 30,Server 31,Server 32,Server 33,Server 34,Server 35,Server 36,Server 37,Server 38,Server 39,Server 40,Server 41,Server 42,Server 43,Server 44,Server 45,Server 46,Server 47,Server 48,Server 49,Server 50,Server 51,Server 52,Server 53,Server 54,Server 55,Server 56,Server 57,Server 58,Server 59,Server 60,Server 61,Server 62,Server 63,Server 64
7,Naive,20402,64,Lower0.5Upper2,9140096,448,7,82124209.5,164248419,328496838,,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,7,0,0,0,0,0,9,12231,35861831,27717977,1424,0,0,0,0,133,14672,2473435,11600,11,0,0,0,4,282,82030,36,0,0,0,42028,2067,0,0,0,0,0,0,0,0,1,0,0,0
7,Dist L2,20402,64,Lower0.5Upper2,542,756,0,134073417.5,164248419,536293670,,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,7,0,0,0,0,0,9,12231,35861831,27717977,1424,0,0,0,0,133,14672,2473435,11600,11,0,0,0,4,282,82030,36,0,0,0,42028,2067,0,0,0,0,0,0,0,0,1,0,0,0
8,Value,20402,64,Lower0.5Upper2,2612040,1058,1,79995486,180379829,319981944,,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,7,0,0,0,0,0,8,13696,38940768,30474358,1481,0,0,0,0,99,14027,2863360,12116,8,0,0,0,3,238,84708,37,0,0,0,43676,2172,0,0,0,0,0,0,0,0,1,0,0,0
8,FGM,20402,64,Lower0.5Upper2,2612647,1383,1,79995486,180379829,319981944,,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,7,0,0,0,0,0,8,13696,38940768,30474358,1481,0,0,0,0,99,14027,2863360,12116,8,0,0,0,3,238,84708,37,0,0,0,43676,2172,0,0,0,0,0,0,0,0,1,0,0,0
8,Vector,20402,64,Lower0.5Upper2,8772860,594,0,134073417.5,180379829,536293670,,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,7,0,0,0,0,0,8,13696,38940768,30474358,1481,0,0,0,0,99,14027,2863360,12116,8,0,0,0,3,238,84708,37,0,0,0,43676,2172,0,0,0,0,0,0,0,0,1,0,0,0
8,Oracle Vector,20402,64,Lower0.5Upper2,1060904,63,0,134073417.5,180379829,536293670,,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,7,0,0,0,0,0,8,13696,38940768,30474358,1481,0,0,0,0,99,14027,2863360,12116,8,0,0,0,3,238,84708,37,0,0,0,43676,2172,0,0,0,0,0,0,0,0,1,0,0,0
8,Oracle,20402,64,Lower0.5Upper2,0,0,0,134073417.5,180379829,536293670,,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,7,0,0,0,0,0,8,13696,38940768,30474358,1481,0,0,0,0,99,14027,2863360,12116,8,0,0,0,3,238,84708,37,0,0,0,43676,2172,0,0,0,0,0,0,0,0,1,0,0,0
8,Naive,20402,64,Lower0.5Upper2,10445824,512,8,90189914.5,180379829,360759658,,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,7,0,0,0,0,0,8,13696,38940768,30474358,1481,0,0,0,0,99,14027,2863360,12116,8,0,0,0,3,238,84708,37,0,0,0,43676,2172,0,0,0,0,0,0,0,0,1,0,0,0
8,Dist L2,20402,64,Lower0.5Upper2,552,768,0,134073417.5,180379829,536293670,,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,7,0,0,0,0,0,8,13696,38940768,30474358,1481,0,0,0,0,99,14027,2863360,12116,8,0,0,0,3,238,84708,37,0,0,0,43676,2172,0,0,0,0,0,0,0,0,1,0,0,0
9,Value,20402,64,Lower0.5Upper2,5223560,1371,2,102464977,204929954,409859908,,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,11,0,0,0,0,0,9,15874,43640516,34816162,1920,0,0,0,0,93,14214,3395394,13425,3,0,0,0,3,232,92017,40,0,0,0,46036,2329,0,0,0,0,0,0,0,0,1,0,0,0
9,FGM,20402,64,Lower0.5Upper2,5224235,1707,2,102464977,204929954,409859908,,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,11,0,0,0,0,0,9,15874,43640516,34816162,1920,0,0,0,0,93,14214,3395394,13425,3,0,0,0,3,232,92017,40,0,0,0,46036,2329,0,0,0,0,0,0,0,0,1,0,0,0
9,Vector,20402,64,Lower0.5Upper2,9180900,620,0,134073417.5,204929954,536293670,,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,11,0,0,0,0,0,9,15874,43640516,34816162,1920,0,0,0,0,93,14214,3395394,13425,3,0,0,0,3,232,92017,40,0,0,0,46036,2329,0,0,0,0,0,0,0,0,1,0,0,0
9,Oracle Vector,20402,64,Lower0.5Upper2,1346532,81,0,134073417.5,204929954,536293670,,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,11,0,0,0,0,0,9,15874,43640516,34816162,1920,0,0,0,0,93,14214,3395394,13425,3,0,0,0,3,232,92017,40,0,0,0,46036,2329,0,0,0,0,0,0,0,0,1,0,0,0
9,Oracle,20402,64,Lower0.5Upper2,0,0,0,134073417.5,204929954,536293670,,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,11,0,0,0,0,0,9,15874,43640516,34816162,1920,0,0,0,0,93,14214,3395394,13425,3,0,0,0,3,232,92017,40,0,0,0,46036,2329,0,0,0,0,0,0,0,0,1,0,0,0
9,Naive,20402,64,Lower0.5Upper2,11751552,576,9,102464977,204929954,409859908,,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,11,0,0,0,0,0,9,15874,43640516,34816162,1920,0,0,0,0,93,14214,3395394,13425,3,0,0,0,3,232,92017,40,0,0,0,46036,2329,0,0,0,0,0,0,0,0,1,0,0,0
9,Dist L2,20402,64,Lower0.5Upper2,566,786,0,134073417.5,204929954,536293670,,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,11,0,0,0,0,0,9,15874,43640516,34816162,1920,0,0,0,0,93,14214,3395394,13425,3,0,0,0,3,232,92017,40,0,0,0,46036,2329,0,0,0,0,0,0,0,0,1,0,0,0
10,Value,20402,64,Lower0.5Upper2,5223590,1413,2,102464977,227718984,409859908,,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,16964,48308451,39000078,2061,0,0,0,0,84,13900,3830998,13460,3,0,0,0,3,222,101366,42,0,0,0,48038,2415,0,0,0,0,0,0,0,0,1,0,0,0
10,FGM,20402,64,Lower0.5Upper2,5224253,1725,2,102464977,227718984,409859908,,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,16964,48308451,39000078,2061,0,0,0,0,84,13900,3830998,13460,3,0,0,0,3,222,101366,42,0,0,0,48038,2415,0,0,0,0,0,0,0,0,1,0,0,0
10,Vector,20402,64,Lower0.5Upper2,9466528,638,0,134073417.5,227718984,536293670,,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,16964,48308451,39000078,2061,0,0,0,0,84,13900,3830998,13460,3,0,0,0,3,222,101366,42,0,0,0,48038,2415,0,0,0,0,0,0,0,0,1,0,0,0
