LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10,Server 11,Server 12,Server 13,Server 14,Server 15,Server 16,Server 17,Server 18,Server 19,Server 20,Server 21,Server 22,Server 23,Server 24,Server 25,Server 26,Server 27,Server 28,Server 29,Server 30,Server 31,Server 32,Server 33,Server 34,Server 35,Server 36
12,Value,80802,36,Lower0.5Upper2,11635856,767,2,28330866.5,67503004,113323466,,0,0,65,0,0,0,0,0,0,0,0,0,0,0,5640,37393208,1266603,0,0,0,24,104235,1043378,50,0,0,21541,30,0,0,0,0,0,1,0,0
12,FGM,80802,36,Lower0.5Upper2,11636267,995,2,28330866.5,67503004,113323466,,0,0,65,0,0,0,0,0,0,0,0,0,0,0,5640,37393208,1266603,0,0,0,24,104235,1043378,50,0,0,21541,30,0,0,0,0,0,1,0,0
12,Vector,80802,36,Lower0.5Upper2,21170124,353,0,36807376.5,67503004,147229506,,0,0,65,0,0,0,0,0,0,0,0,0,0,0,5640,37393208,1266603,0,0,0,24,104235,1043378,50,0,0,21541,30,0,0,0,0,0,1,0,0
12,Oracle Vector,80802,36,Lower0.5Upper2,5817744,89,0,36807376.5,67503004,147229506,,0,0,65,0,0,0,0,0,0,0,0,0,0,0,5640,37393208,1266603,0,0,0,24,104235,1043378,50,0,0,21541,30,0,0,0,0,0,1,0,0
12,Oracle,80802,36,Lower0.5Upper2,0,0,0,36807376.5,67503004,147229506,,0,0,65,0,0,0,0,0,0,0,0,0,0,0,5640,37393208,1266603,0,0,0,24,104235,1043378,50,0,0,21541,30,0,0,0,0,0,1,0,0
12,Naive,80802,36,Lower0.5Upper2,34906464,432,12,33751502,67503004,135006008,,0,0,65,0,0,0,0,0,0,0,0,0,0,0,5640,37393208,1266603,0,0,0,24,104235,1043378,50,0,0,21541,30,0,0,0,0,0,1,0,0
12,Dist L2,80802,36,Lower0.5Upper2,5818136,666,1,21899752.5,67503004,87599010,,0,0,65,0,0,0,0,0,0,0,0,0,0,0,5640,37393208,1266603,0,0,0,24,104235,1043378,50,0,0,21541,30,0,0,0,0,0,1,0,0
13,Value,80802,36,Lower0.5Upper2,11635886,808,2,28330866.5,68243481,113323466,,0,0,65,0,0,0,0,0,0,0,0,0,0,0,5325,37531274,1317420,0,0,0,23,108325,1073556,49,0,0,22387,35,0,0,0,0,0,1,0,0
13,FGM,80802,36,Lower0.5Upper2,11636380,1108,2,28330866.5,68243481,113323466,,0,0,65,0,0,0,0,0,0,0,0,0,0,0,5325,37531274,1317420,0,0,0,23,108325,1073556,49,0,0,22387,35,0,0,0,0,0,1,0,0
13,Vector,80802,36,Lower0.5Upper2,21816540,363,0,36807376.5,68243481,147229506,,0,0,65,0,0,0,0,0,0,0,0,0,0,0,5325,37531274,1317420,0,0,0,23,108325,1073556,49,0,0,22387,35,0,0,0,0,0,1,0,0
13,Oracle Vector,80802,36,Lower0.5Upper2,6464160,98,0,36807376.5,68243481,147229506,,0,0,65,0,0,0,0,0,0,0,0,0,0,0,5325,37531274,1317420,0,0,0,23,108325,1073556,49,0,0,22387,35,0,0,0,0,0,1,0,0
13,Oracle,80802,36,Lower0.5Upper2,0,0,0,36807376.5,68243481,147229506,,0,0,65,0,0,0,0,0,0,0,0,0,0,0,5325,37531274,1317420,0,0,0,23,108325,1073556,49,0,0,22387,35,0,0,0,0,0,1,0,0
13,Naive,80802,36,Lower0.5Upper2,37815336,468,13,34121740.5,68243481,136486962,,0,0,65,0,0,0,0,0,0,0,0,0,0,0,5325,37531274,1317420,0,0,0,23,108325,1073556,49,0,0,22387,35,0,0,0,0,0,1,0,0
13,Dist L2,80802,36,Lower0.5Upper2,5818182,726,1,21899752.5,68243481,87599010,,0,0,65,0,0,0,0,0,0,0,0,0,0,0,5325,37531274,1317420,0,0,0,23,108325,1073556,49,0,0,22387,35,0,0,0,0,0,1,0,0
14,Value,80802,36,Lower0.5Upper2,11635938,883,2,28330866.5,68894731,113323466,,0,0,33,0,0,0,0,0,0,0,0,0,0,0,5220,37750270,1371174,0,0,0,20,110291,1095847,42,0,0,22415,34,0,0,0,0,0,1,0,0
14,FGM,80802,36,Lower0.5Upper2,11636492,1220,2,28330866.5,68894731,113323466,,0,0,33,0,0,0,0,0,0,0,0,0,0,0,5220,37750270,1371174,0,0,0,20,110291,1095847,42,0,0,22415,34,0,0,0,0,0,1,0,0
14,Vector,80802,36,Lower0.5Upper2,22462956,372,0,36807376.5,68894731,147229506,,0,0,33,0,0,0,0,0,0,0,0,0,0,0,5220,37750270,1371174,0,0,0,20,110291,1095847,42,0,0,22415,34,0,0,0,0,0,1,0,0
14,Oracle Vector,80802,36,Lower0.5Upper2,6948972,105,0,36807376.5,68894731,147229506,,0,0,33,0,0,0,0,0,0,0,0,0,0,0,5220,37750270,1371174,0,0,0,20,110291,1095847,42,0,0,22415,34,0,0,0,0,0,1,0,0
14,Oracle,80802,36,Lower0.5Upper2,0,0,0,36807376.5,68894731,147229506,,0,0,33,0,0,0,0,0,0,0,0,0,0,0,5220,37750270,1371174,0,0,0,20,110291,1095847,42,0,0,22415,34,0,0,0,0,0,1,0,0
14,Naive,80802,36,Lower0.5Upper2,40724208,504,14,34447365.5,68894731,137789462,,0,0,33,0,0,0,0,0,0,0,0,0,0,0,5220,37750270,1371174,0,0,0,20,110291,1095847,42,0,0,22415,34,0,0,0,0,0,1,0,0
14,Dist L2,80802,36,Lower0.5Upper2,5818218,775,1,21899752.5,68894731,87599010,,0,0,33,0,0,0,0,0,0,0,0,0,0,0,5220,37750270,1371174,0,0,0,20,110291,1095847,42,0,0,22415,34,0,0,0,0,0,1,0,0
15,Value,80802,36,Lower0.5Upper2,17453718,1058,3,34769135.5,69538271,139076542,,0,0,35,0,0,0,0,0,0,0,0,0,0,0,4943,38004728,1403791,0,0,0,20,113666,1119468,49,0,0,22297,35,0,0,0,0,0,1,0,0
15,FGM,80802,36,Lower0.5Upper2,17454311,1403,3,34769135.5,69538271,139076542,,0,0,35,0,0,0,0,0,0,0,0,0,0,0,4943,38004728,1403791,0,0,0,20,113666,1119468,49,0,0,22297,35,0,0,0,0,0,1,0,0
15,Vector,80802,36,Lower0.5Upper2,22947768,380,0,36807376.5,69538271,147229506,,0,0,35,0,0,0,0,0,0,0,0,0,0,0,4943,38004728,1403791,0,0,0,20,113666,1119468,49,0,0,22297,35,0,0,0,0,0,1,0,0
15,Oracle Vector,80802,36,Lower0.5Upper2,7918596,119,0,36807376.5,69538271,147229506,,0,0,35,0,0,0,0,0,0,0,0,0,0,0,4943,38004728,1403791,0,0,0,20,113666,1119468,49,0,0,22297,35,0,0,0,0,0,1,0,0
15,Oracle,80802,36,Lower0.5Upper2,0,0,0,36807376.5,69538271,147229506,,0,0,35,0,0,0,0,0,0,0,0,0,0,0,4943,38004728,1403791,0,0,0,20,113666,1119468,49,0,0,22297,35,0,0,0,0,0,1,0,0
