LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10,Server 11,Server 12,Server 13,Server 14,Server 15,Server 16,Server 17,Server 18,Server 19,Server 20,Server 21,Server 22,Server 23,Server 24,Server 25,Server 26,Server 27,Server 28,Server 29,Server 30,Server 31,Server 32,Server 33,Server 34,Server 35,Server 36,Server 37,Server 38,Server 39,Server 40,Server 41,Server 42,Server 43,Server 44,Server 45,Server 46,Server 47,Server 48,Server 49,Server 50,Server 51,Server 52,Server 53,Server 54,Server 55,Server 56,Server 57,Server 58,Server 59,Server 60,Server 61,Server 62,Server 63,Server 64
691,Naive,80802,64,Lower0.5Upper2,-721579648,44224,691,60031658.5,120063317,240126634,,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,16,1,0,1,0,0,1,7303,25160493,24602952,4752,0,0,0,0,25,3784,2229786,5198,4,0,0,0,1,35,44307,0,0,0,0,7424,673,0,0,0,0,0,0,0,0,0,0,0,0
691,Dist L2,80802,64,Lower0.5Upper2,155153426,21765,15,48030481,120063317,192121924,,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,16,1,0,1,0,0,1,7303,25160493,24602952,4752,0,0,0,0,25,3784,2229786,5198,4,0,0,0,1,35,44307,0,0,0,0,7424,673,0,0,0,0,0,0,0,0,0,0,0,0
692,Value,80802,64,Lower0.5Upper2,393039826,34661,38,54475165,119742543,217900660,,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,18,1,0,1,0,0,1,7603,25166704,24529185,4894,0,0,0,0,31,3744,2188219,5325,4,0,0,0,1,36,43166,0,0,0,0,7464,646,0,0,0,0,0,0,0,0,0,0,0,0
692,FGM,80802,64,Lower0.5Upper2,393105800,92168,38,54475165,119742543,217900660,,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,18,1,0,1,0,0,1,7603,25166704,24529185,4894,0,0,0,0,31,3744,2188219,5325,4,0,0,0,1,36,43166,0,0,0,0,7464,646,0,0,0,0,0,0,0,0,0,0,0,0
692,Vector,80802,64,Lower0.5Upper2,738368676,11657,2,42566283.5,119742543,170265134,,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,18,1,0,1,0,0,1,7603,25166704,24529185,4894,0,0,0,0,31,3744,2188219,5325,4,0,0,0,1,36,43166,0,0,0,0,7464,646,0,0,0,0,0,0,0,0,0,0,0,0
692,Oracle Vector,80802,64,Lower0.5Upper2,313834968,4862,1,74569914,119742543,298279656,,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,18,1,0,1,0,0,1,7603,25166704,24529185,4894,0,0,0,0,31,3744,2188219,5325,4,0,0,0,1,36,43166,0,0,0,0,7464,646,0,0,0,0,0,0,0,0,0,0,0,0
692,Oracle,80802,64,Lower0.5Upper2,62055936,768,6,32720171.5,119742543,130880686,,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,18,1,0,1,0,0,1,7603,25166704,24529185,4894,0,0,0,0,31,3744,2188219,5325,4,0,0,0,1,36,43166,0,0,0,0,7464,646,0,0,0,0,0,0,0,0,0,0,0,0
692,Naive,80802,64,Lower0.5Upper2,-716408320,44288,692,59871271.5,119742543,239485086,,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,18,1,0,1,0,0,1,7603,25166704,24529185,4894,0,0,0,0,31,3744,2188219,5325,4,0,0,0,1,36,43166,0,0,0,0,7464,646,0,0,0,0,0,0,0,0,0,0,0,0
692,Dist L2,80802,64,Lower0.5Upper2,155153426,21765,15,48030481,119742543,192121924,,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,18,1,0,1,0,0,1,7603,25166704,24529185,4894,0,0,0,0,31,3744,2188219,5325,4,0,0,0,1,36,43166,0,0,0,0,7464,646,0,0,0,0,0,0,0,0,0,0,0,0
693,Value,80802,64,Lower0.5Upper2,393039830,34666,38,54475165,119248275,217900660,,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,15,1,0,1,0,0,2,7605,25167738,24323109,4782,0,0,0,0,36,3762,2178408,5408,3,0,0,0,0,36,41439,0,0,0,0,7617,679,0,0,0,0,0,0,0,0,0,0,0,0
